fecha,LI,R
2018-10-02,0.6728,0.5769
2018-10-03,0.6846,0.5439
2018-10-04,0.6846,0.5439
2018-10-05,0.6846,0.5439
2018-10-06,0.6694,0.5319
2018-10-07,0.6694,0.5319
2018-10-08,0.6694,0.5319
2018-10-09,0.6694,0.5319
2018-10-10,0.6694,0.5319
2018-10-11,0.7014,0.5468
2018-10-12,0.7222,0.5579
2018-10-13,0.7222,0.5579
2018-10-14,0.6724,0.5776
2018-10-15,0.6724,0.5776
2018-10-16,0.7066,0.6023
2018-10-17,0.7066,0.6023
2018-10-18,0.7066,0.6023
2018-10-19,0.7066,0.6023
2018-10-20,0.7066,0.6023
2018-10-21,0.7027,0.6133
2018-10-22,0.7027,0.6133
2018-10-23,0.7373,0.6634
2018-10-24,0.7373,0.6634
2018-10-25,0.7557,0.6472
2018-10-26,0.7557,0.6472
2018-10-27,0.7359,0.6519
2018-10-28,0.7252,0.6553
2018-10-29,0.7252,0.6553
2018-10-30,0.7252,0.6553
2018-10-31,0.7216,0.6579
2018-11-01,0.7099,0.6642
2018-11-02,0.7184,0.6528
2018-11-03,0.7191,0.6516
2018-11-04,0.7191,0.6516
2018-11-05,0.7289,0.6468
2018-11-06,0.6896,0.619
2018-11-07,0.6896,0.619
2018-11-08,0.6804,0.6285
2018-11-09,0.6804,0.6285
2018-11-10,0.6804,0.6285
2018-11-11,0.669,0.6079
2018-11-12,0.669,0.6079
2018-11-13,0.669,0.6079
2018-11-14,0.669,0.6079
2018-11-15,0.669,0.6079
2018-11-16,0.6476,0.5968
2018-11-17,0.6476,0.5968
2018-11-18,0.6476,0.5968
2018-11-19,0.6476,0.5968
2018-11-20,0.6476,0.5968
2018-11-21,0.6476,0.5968
2018-11-22,0.6476,0.5968
2018-11-23,0.6371,0.586
2018-11-24,0.6434,0.5973
2018-11-25,0.6266,0.5712
2018-11-26,0.6317,0.5503
2018-11-27,0.6315,0.5543
2018-11-28,0.6315,0.5543
2018-11-29,0.6315,0.5543
2018-11-30,0.632,0.5239
2018-12-01,0.632,0.5239
2018-12-02,0.6435,0.5308
2018-12-03,0.6435,0.5308
2018-12-04,0.6636,0.5597
2018-12-05,0.6636,0.5597
2018-12-06,0.6445,0.6001
2018-12-07,0.6445,0.6001
2018-12-08,0.6664,0.6332
2018-12-09,0.6664,0.6332
2018-12-10,0.6664,0.6332
2018-12-11,0.6761,0.6248
2018-12-12,0.6761,0.6248
2018-12-13,0.6998,0.6377
2018-12-14,0.6756,0.6046
2018-12-15,0.6756,0.6046
2018-12-16,0.7044,0.6348
2018-12-17,0.6882,0.6416
2018-12-18,0.6882,0.6416
2018-12-19,0.6882,0.6416
2018-12-20,0.6731,0.6325
2018-12-21,0.6904,0.633
2018-12-22,0.6904,0.633
2018-12-23,0.6751,0.6244
2018-12-24,0.6751,0.6244
2018-12-25,0.6796,0.6322
2018-12-26,0.6647,0.6194
2018-12-27,0.6747,0.6053
2018-12-28,0.6468,0.5478
2018-12-29,0.6468,0.5478
2018-12-30,0.6468,0.5478
2018-12-31,0.6394,0.5734
2019-01-01,0.645,0.5623
2019-01-02,0.645,0.5623
2019-01-03,0.6394,0.534
2019-01-04,0.6394,0.534
2019-01-05,0.6394,0.534
2019-01-06,0.6394,0.534
2019-01-07,0.6829,0.5501
2019-01-08,0.6829,0.5501
2019-01-09,0.6829,0.5501
2019-01-10,0.6429,0.5752
2019-01-11,0.6429,0.5752
2019-01-12,0.6429,0.5752
2019-01-13,0.615,0.563
2019-01-14,0.6009,0.5509
2019-01-15,0.5959,0.5717
